item_id,year,month,seq,type,hs4,weight,quantity,value
SAHWCZNH,2024,4,2,1,2825,22300,0,629904
LUENUFGA,2024,4,2,1,2833,1660532,0,5964235
HXYSSRXE,2024,4,2,1,2836,7247762,0,1994773
QRKRBYJL,2024,4,2,1,2841,46415,0,1257307
FRHNWLNI,2024,4,2,1,2846,11758,0,260628
MBSBZBXA,2024,4,2,1,2846,24138,0,432643
BJALXPFS,2024,4,2,1,2847,23078,0,74230
RAWUKQMJ,2024,4,2,1,2916,72774,0,1078030
ZGJXVMNI,2024,4,2,1,3006,685,0,1139433
LRVGFDFM,2024,4,2,1,3102,37045499,0,14757520
BTMOEMEP,2024,4,2,1,3102,737844,0,539813
UXSPKBJR,2024,4,2,1,3206,3557,0,549542
BEZYMBBT,2024,4,2,1,3207,2915,0,2166149
SAAYMURU,2024,4,2,1,3215,147,0,1810
QJQJSWFU,2024,4,2,1,3307,72,0,1131
EVBVXETX,2024,4,2,1,3404,486783,0,1467293
DUCMGGNW,2024,4,2,1,3806,176783,0,397137
NAQIHUKZ,2024,4,2,1,3813,1,0,4828
XIIEJNEE,2024,4,2,1,3815,20,0,200
OJIFIHMZ,2024,4,2,1,3815,24687,0,3135868
STZDBITS,2024,4,2,1,3815,1055768,0,7800529
PYZMVUWD,2024,4,2,1,3824,0,0,0
IGDVVKUD,2024,4,2,1,3824,19,0,519
SNHYOVBM,2024,4,2,1,3824,0,0,0
LPHPPJUG,2024,4,2,1,3824,686443,0,340648
FCYBOAXC,2024,4,2,1,3824,10918623,0,37307587
JPBRUTWP,2024,4,2,1,3904,162939,0,2100007
LTOYKIML,2024,4,2,1,3909,27268,0,39890
QVLMOEYE,2024,4,2,1,4202,3143,4108,519016
MIRCVAMV,2024,4,2,1,4408,0,0,0
JERHKLYW,2024,4,2,1,4601,1260,0,4719
ZXERAXWP,2024,4,2,1,4802,9,0,192
AANGBULD,2024,4,2,1,4810,556322,0,308759
LSOIUSXD,2024,4,2,1,5111,504,1734,42193
XUOIQPFL,2024,4,2,1,5205,558399,0,1778374
WBLJNPZQ,2024,4,2,1,5309,3183,10985,52967
OXKURKXR,2024,4,2,1,5402,1948,0,45789
WHPUAOID,2024,4,2,1,5512,0,0,0
AXULOHBQ,2024,4,2,1,5515,452,1403,4641
DBWLZWNK,2024,4,2,1,5602,15804,0,294252
NZKBIBNU,2024,4,2,1,5609,3654,0,51920
OKMBFVKS,2024,4,2,1,5705,325533,212566,689212
HCDTGMST,2024,4,2,1,6006,0,0,0
VUAFAIYJ,2024,4,2,1,6101,166,270,17432
CCLHWFWF,2024,4,2,1,6211,371275,1079569,8723481
OGAFEHLU,2024,4,2,1,7202,75000,0,2112266
TGOELCAG,2024,4,2,1,7207,5,0,1022
SDWAYPIK,2024,4,2,1,7207,756320,0,470350
FDXPMYGF,2024,4,2,1,7907,0,0,0
UIFPPCLR,2024,4,2,1,8102,2454,0,114555
KEUWZRKO,2024,4,2,1,8102,8001,0,510375
FQCLOEXA,2024,4,2,1,8102,8656,0,1068844
APQGTRMF,2024,4,2,1,8105,21607,0,156181
ZCELVYQU,2024,4,2,1,8461,1,5,33
KAGJCHMR,2024,4,2,1,8467,2,2,3588
KJNSOAHR,2024,4,2,1,8479,18114,0,465215
QKXNTIIB,2024,4,2,1,8501,48068,34,414038
UQYUIVVR,2024,4,2,1,8501,118764,14,3853939
GKQIJYDH,2024,4,2,1,8501,65560,40,413839
VBYCLTYZ,2024,4,2,1,8505,5551,0,127709
GYHKIVQT,2024,4,2,1,8505,203519,0,7923976
ROACSLMG,2024,4,2,1,8505,216000,0,775821
VMAQSTJE,2024,4,2,1,8527,946,82,40405
XIFHSOWQ,2024,4,2,1,8708,133,0,6956
FITUEHWN,2024,4,2,1,8714,2281,2231,30026
UGEQLMXM,2024,4,2,1,8714,507,0,11653
BUZIIBYG,2024,4,2,1,9403,2529861,0,6640046
DEWLVASR,2024,4,3,1,3038,0,0,0
JSLXRQOK,2024,4,3,1,5119,0,0,61
GIKPEWTY,2024,4,3,1,7142,2,0,20
JBVHSUWY,2024,4,3,1,1210,4508,0,71471
ELQGMQWE,2024,4,3,1,2002,121422,0,342052
AHMDUILJ,2024,4,3,1,2102,18750,0,74707
XIPPENFQ,2024,4,3,1,2501,125107,0,28906
FTSVTTSR,2024,4,3,1,2529,60000,0,33721
XMKRPGLB,2024,4,3,1,2529,272200,0,115964
FWUCPMMW,2024,4,3,1,2701,4,0,31
QSDCUCLB,2024,4,3,1,2710,0,0,0
RCBZUSIM,2024,4,3,1,2805,0,0,0
SUOYXCHP,2024,4,3,1,2805,1,0,95
ZKENOUDA,2024,4,3,1,2805,20000,0,53100
WQMVCOEM,2024,4,3,1,2805,0,0,33
DJBLNPNC,2024,4,3,1,2805,0,0,719
BSRMSVTC,2024,4,3,1,2805,531,0,245770
DDEXPPXU,2024,4,3,1,2807,188,0,259
LLHREMKS,2024,4,3,1,2807,677,0,5580
YSYHGLQK,2024,4,3,1,2807,19,0,3323
DNMPSKTB,2024,4,3,1,2811,1571615,0,2647822
WPQXWHYO,2024,4,3,1,2811,2520718,0,3988934
VWMBASNE,2024,4,3,1,2811,4318,0,21983
RJGPVEXX,2024,4,3,1,2811,42198,0,331976
ATLDMDBO,2024,4,3,1,2814,23260895,0,8542337
SAHWCZNH,2024,4,3,1,2825,39724,0,551273
LUENUFGA,2024,4,3,1,2833,264560,0,1002902
HXYSSRXE,2024,4,3,1,2836,7301818,0,2124099
QRKRBYJL,2024,4,3,1,2841,3060,0,104096
FRHNWLNI,2024,4,3,1,2846,1576,0,196214
MBSBZBXA,2024,4,3,1,2846,28424,0,1600927
BJALXPFS,2024,4,3,1,2847,14633,0,21358
RAWUKQMJ,2024,4,3,1,2916,63560,0,966889
ZGJXVMNI,2024,4,3,1,3006,687,0,1168724
LRVGFDFM,2024,4,3,1,3102,24345999,0,9395063
BTMOEMEP,2024,4,3,1,3102,21236864,0,8543722
UXSPKBJR,2024,4,3,1,3206,1178,0,85640
BEZYMBBT,2024,4,3,1,3207,1177,0,988781
SAAYMURU,2024,4,3,1,3215,1124,0,7998
QJQJSWFU,2024,4,3,1,3307,18232,0,122955
EVBVXETX,2024,4,3,1,3404,534828,0,1323808
DUCMGGNW,2024,4,3,1,3806,24231,0,116729
NAQIHUKZ,2024,4,3,1,3813,0,0,0
XIIEJNEE,2024,4,3,1,3815,0,0,0
OJIFIHMZ,2024,4,3,1,3815,19612,0,1313581
STZDBITS,2024,4,3,1,3815,632696,0,5632685
PYZMVUWD,2024,4,3,1,3824,0,0,0
IGDVVKUD,2024,4,3,1,3824,0,0,0
SNHYOVBM,2024,4,3,1,3824,123,0,12676
LPHPPJUG,2024,4,3,1,3824,758375,0,374698
FCYBOAXC,2024,4,3,1,3824,13422273,0,40205671
JPBRUTWP,2024,4,3,1,3904,284681,0,2326642
LTOYKIML,2024,4,3,1,3909,34031,0,150716
QVLMOEYE,2024,4,3,1,4202,4386,5375,797932
TANNMIMB,2024,4,3,1,4302,17,56,56
MIRCVAMV,2024,4,3,1,4408,840,0,13780
JERHKLYW,2024,4,3,1,4601,789,0,7246
ZXERAXWP,2024,4,3,1,4802,4410,0,10172
AANGBULD,2024,4,3,1,4810,7600,0,6566
LSOIUSXD,2024,4,3,1,5111,662,2105,77831
XUOIQPFL,2024,4,3,1,5205,433198,0,1381910
WBLJNPZQ,2024,4,3,1,5309,2761,8851,56197
OXKURKXR,2024,4,3,1,5402,236,0,2981
WHPUAOID,2024,4,3,1,5512,79,7201,2559
AXULOHBQ,2024,4,3,1,5515,406,1441,25212
DBWLZWNK,2024,4,3,1,5602,16111,0,396428
NZKBIBNU,2024,4,3,1,5609,10869,0,258035
OKMBFVKS,2024,4,3,1,5705,497255,284120,975331
HCDTGMST,2024,4,3,1,6006,0,0,0
VUAFAIYJ,2024,4,3,1,6101,1907,3157,45748
CCLHWFWF,2024,4,3,1,6211,206731,643716,5377669
OGAFEHLU,2024,4,3,1,7202,3000,0,83926
TGOELCAG,2024,4,3,1,7207,0,0,0
SDWAYPIK,2024,4,3,1,7207,10538000,0,5633634
FDXPMYGF,2024,4,3,1,7907,1,0,109
UIFPPCLR,2024,4,3,1,8102,6,0,898
KEUWZRKO,2024,4,3,1,8102,173,0,39818
FQCLOEXA,2024,4,3,1,8102,1878,0,290087
APQGTRMF,2024,4,3,1,8105,16988,0,114777
ZCELVYQU,2024,4,3,1,8461,14,1,406
KAGJCHMR,2024,4,3,1,8467,7,8,403
KJNSOAHR,2024,4,3,1,8479,72188,0,1441294
QKXNTIIB,2024,4,3,1,8501,30680,12,260017
UQYUIVVR,2024,4,3,1,8501,18960,2,204615
GKQIJYDH,2024,4,3,1,8501,33323,19,430248
VBYCLTYZ,2024,4,3,1,8505,6739,0,102929
GYHKIVQT,2024,4,3,1,8505,193128,0,7589102
ROACSLMG,2024,4,3,1,8505,242431,0,863145
VMAQSTJE,2024,4,3,1,8527,19,3,230
XIFHSOWQ,2024,4,3,1,8708,140,0,16241
FITUEHWN,2024,4,3,1,8714,989,1429,11251
UGEQLMXM,2024,4,3,1,8714,968,0,143228
BUZIIBYG,2024,4,3,1,9403,2825249,0,7418043
DEWLVASR,2024,5,1,1,3038,42801,0,235254
ELQGMQWE,2024,5,1,1,2002,50430,0,105496
AHMDUILJ,2024,5,1,1,2102,951,0,9162
XIPPENFQ,2024,5,1,1,2501,281273,0,52859
FTSVTTSR,2024,5,1,1,2529,48000,0,25905
XMKRPGLB,2024,5,1,1,2529,1019000,0,305026
RCBZUSIM,2024,5,1,1,2805,7,0,7878
SUOYXCHP,2024,5,1,1,2805,30,0,11093
ZKENOUDA,2024,5,1,1,2805,122,0,22051
BSRMSVTC,2024,5,1,1,2805,0,0,341
DDEXPPXU,2024,5,1,1,2807,5898,0,8540
LLHREMKS,2024,5,1,1,2807,749,0,5256
YSYHGLQK,2024,5,1,1,2807,0,0,198
DNMPSKTB,2024,5,1,1,2811,440520,0,714472
WPQXWHYO,2024,5,1,1,2811,1589384,0,2656173
VWMBASNE,2024,5,1,1,2811,23040,0,135772
RJGPVEXX,2024,5,1,1,2811,15899,0,392200
ATLDMDBO,2024,5,1,1,2814,46606497,0,17959956
SAHWCZNH,2024,5,1,1,2825,60111,0,1584371
LUENUFGA,2024,5,1,1,2833,1099913,0,4670061
HXYSSRXE,2024,5,1,1,2836,6287107,0,1680981
QRKRBYJL,2024,5,1,1,2841,48527,0,504005
FRHNWLNI,2024,5,1,1,2846,6719,0,440976
MBSBZBXA,2024,5,1,1,2846,5484,0,997685
BJALXPFS,2024,5,1,1,2847,31839,0,41500
RAWUKQMJ,2024,5,1,1,2916,136390,0,1623522
ZGJXVMNI,2024,5,1,1,3006,820,0,2069252
LRVGFDFM,2024,5,1,1,3102,4528017,0,2972279
BTMOEMEP,2024,5,1,1,3102,1421468,0,639361
UXSPKBJR,2024,5,1,1,3206,6,0,6060
BEZYMBBT,2024,5,1,1,3207,3764,0,2973018
SAAYMURU,2024,5,1,1,3215,128,0,3425
QJQJSWFU,2024,5,1,1,3307,14679,0,65640
EVBVXETX,2024,5,1,1,3404,630033,0,1788722
DUCMGGNW,2024,5,1,1,3806,109553,0,296914
OJIFIHMZ,2024,5,1,1,3815,1043,0,311586
STZDBITS,2024,5,1,1,3815,613738,0,6521441
IGDVVKUD,2024,5,1,1,3824,175,0,6468
SNHYOVBM,2024,5,1,1,3824,4254,0,181378
LPHPPJUG,2024,5,1,1,3824,686181,0,380916
FCYBOAXC,2024,5,1,1,3824,21172863,0,39795969
JPBRUTWP,2024,5,1,1,3904,172884,0,2313252
LTOYKIML,2024,5,1,1,3909,48856,0,244133
QVLMOEYE,2024,5,1,1,4202,3576,6042,594586
JERHKLYW,2024,5,1,1,4601,9,0,213
ZXERAXWP,2024,5,1,1,4802,29,0,921
LSOIUSXD,2024,5,1,1,5111,326,849,9567
XUOIQPFL,2024,5,1,1,5205,690487,0,2263289
WBLJNPZQ,2024,5,1,1,5309,4900,25316,60342
OXKURKXR,2024,5,1,1,5402,731,0,12169
WHPUAOID,2024,5,1,1,5512,1526,5996,48717
AXULOHBQ,2024,5,1,1,5515,212,691,8339
DBWLZWNK,2024,5,1,1,5602,20113,0,179368
NZKBIBNU,2024,5,1,1,5609,5405,0,280342
OKMBFVKS,2024,5,1,1,5705,397720,254944,891570
VUAFAIYJ,2024,5,1,1,6101,79,142,34024
CCLHWFWF,2024,5,1,1,6211,192034,628177,4379484
SDWAYPIK,2024,5,1,1,7207,1316480,0,790606
FDXPMYGF,2024,5,1,1,7907,0,0,126
KEUWZRKO,2024,5,1,1,8102,68,0,5187
FQCLOEXA,2024,5,1,1,8102,330,0,103228
APQGTRMF,2024,5,1,1,8105,21180,0,140824
KAGJCHMR,2024,5,1,1,8467,38,12,521
KJNSOAHR,2024,5,1,1,8479,27130,0,793639
QKXNTIIB,2024,5,1,1,8501,16940,10,224130
UQYUIVVR,2024,5,1,1,8501,101870,9,3660107
GKQIJYDH,2024,5,1,1,8501,117715,28,2087729
VBYCLTYZ,2024,5,1,1,8505,5005,0,149199
GYHKIVQT,2024,5,1,1,8505,179946,0,6548258
ROACSLMG,2024,5,1,1,8505,152930,0,597412
VMAQSTJE,2024,5,1,1,8527,424,2088,35530
XIFHSOWQ,2024,5,1,1,8708,64,0,4241
FITUEHWN,2024,5,1,1,8714,231,545,7692
UGEQLMXM,2024,5,1,1,8714,711,0,17459
BLANHGYY,2024,5,1,1,9022,3,1,256
BUZIIBYG,2024,5,1,1,9403,2273159,0,6363249
DEWLVASR,2024,5,2,1,3038,0,0,0
JBVHSUWY,2024,5,2,1,1210,560,0,30445
ELQGMQWE,2024,5,2,1,2002,53203,0,92728
AHMDUILJ,2024,5,2,1,2102,5752,0,25016
XIPPENFQ,2024,5,2,1,2501,255578,0,73658
FTSVTTSR,2024,5,2,1,2529,48000,0,39345
XMKRPGLB,2024,5,2,1,2529,460000,0,164907
RCBZUSIM,2024,5,2,1,2805,0,0,0
SUOYXCHP,2024,5,2,1,2805,0,0,0
ZKENOUDA,2024,5,2,1,2805,1658,0,531234
WQMVCOEM,2024,5,2,1,2805,112,0,187800
BSRMSVTC,2024,5,2,1,2805,0,0,0
DDEXPPXU,2024,5,2,1,2807,17000,0,19738
LLHREMKS,2024,5,2,1,2807,730,0,6962
YSYHGLQK,2024,5,2,1,2807,23,0,4787
DNMPSKTB,2024,5,2,1,2811,1377225,0,2668303
WPQXWHYO,2024,5,2,1,2811,2219648,0,3737934
VWMBASNE,2024,5,2,1,2811,5372,0,46551
RJGPVEXX,2024,5,2,1,2811,36410,0,283897
ATLDMDBO,2024,5,2,1,2814,10500000,0,3806998
SAHWCZNH,2024,5,2,1,2825,20003,0,572047
LUENUFGA,2024,5,2,1,2833,818521,0,3364813
HXYSSRXE,2024,5,2,1,2836,7760661,0,2124710
QRKRBYJL,2024,5,2,1,2841,23014,0,648996
FRHNWLNI,2024,5,2,1,2846,8476,0,138523
MBSBZBXA,2024,5,2,1,2846,2261,0,690341
BJALXPFS,2024,5,2,1,2847,87,0,24302
RAWUKQMJ,2024,5,2,1,2916,135554,0,1333849
ZGJXVMNI,2024,5,2,1,3006,882,0,511885
LRVGFDFM,2024,5,2,1,3102,17480793,0,8317412
BTMOEMEP,2024,5,2,1,3102,986408,0,411261
UXSPKBJR,2024,5,2,1,3206,927,0,712792
BEZYMBBT,2024,5,2,1,3207,702,0,512960
SAAYMURU,2024,5,2,1,3215,248,0,11053
QJQJSWFU,2024,5,2,1,3307,10503,0,46377
EVBVXETX,2024,5,2,1,3404,589762,0,1332538
DUCMGGNW,2024,5,2,1,3806,62877,0,192767
OJIFIHMZ,2024,5,2,1,3815,5685,0,917765
STZDBITS,2024,5,2,1,3815,450218,0,3401588
IGDVVKUD,2024,5,2,1,3824,0,0,0
SNHYOVBM,2024,5,2,1,3824,357,0,2194
LPHPPJUG,2024,5,2,1,3824,565840,0,243239
FCYBOAXC,2024,5,2,1,3824,10310157,0,32068344
JPBRUTWP,2024,5,2,1,3904,167812,0,1744759
LTOYKIML,2024,5,2,1,3909,82902,0,359053
QVLMOEYE,2024,5,2,1,4202,2168,3394,396496
MIRCVAMV,2024,5,2,1,4408,446,0,13419
JERHKLYW,2024,5,2,1,4601,3639,0,17495
ZXERAXWP,2024,5,2,1,4802,10,0,630
LSOIUSXD,2024,5,2,1,5111,176,799,22704
XUOIQPFL,2024,5,2,1,5205,313986,0,1028994
WBLJNPZQ,2024,5,2,1,5309,1598,5266,27371
OXKURKXR,2024,5,2,1,5402,402,0,12139
WHPUAOID,2024,5,2,1,5512,104,524,4590
AXULOHBQ,2024,5,2,1,5515,1047,3437,21668
DBWLZWNK,2024,5,2,1,5602,8831,0,168899
NZKBIBNU,2024,5,2,1,5609,36042,0,258243
OKMBFVKS,2024,5,2,1,5705,404428,143658,653736
VUAFAIYJ,2024,5,2,1,6101,82,147,15745
CCLHWFWF,2024,5,2,1,6211,135453,436201,3796716
OGAFEHLU,2024,5,2,1,7202,300,0,11336
SDWAYPIK,2024,5,2,1,7207,491500,0,293258
FDXPMYGF,2024,5,2,1,7907,1,0,32
UIFPPCLR,2024,5,2,1,8102,1,0,843
KEUWZRKO,2024,5,2,1,8102,610,0,40655
FQCLOEXA,2024,5,2,1,8102,5588,0,535744
APQGTRMF,2024,5,2,1,8105,15279,0,103760
KAGJCHMR,2024,5,2,1,8467,8,20,1346
KJNSOAHR,2024,5,2,1,8479,26068,0,281711
QKXNTIIB,2024,5,2,1,8501,1544,1,18059
UQYUIVVR,2024,5,2,1,8501,10500,3,76266
GKQIJYDH,2024,5,2,1,8501,167440,25,2657479
VBYCLTYZ,2024,5,2,1,8505,2557,0,63614
GYHKIVQT,2024,5,2,1,8505,130435,0,5881083
ROACSLMG,2024,5,2,1,8505,232665,0,782048
VMAQSTJE,2024,5,2,1,8527,7315,1495,113355
XIFHSOWQ,2024,5,2,1,8708,538,0,24596
FITUEHWN,2024,5,2,1,8714,1225,991,15975
UGEQLMXM,2024,5,2,1,8714,392,0,18004
BLANHGYY,2024,5,2,1,9022,0,0,0
BUZIIBYG,2024,5,2,1,9403,1913955,0,5328992
DEWLVASR,2024,5,3,1,3038,6715,0,20987
JBVHSUWY,2024,5,3,1,1210,7562,0,160628
ELQGMQWE,2024,5,3,1,2002,22967,0,66255
AHMDUILJ,2024,5,3,1,2102,724,0,8111
XIPPENFQ,2024,5,3,1,2501,69260,0,30981
FTSVTTSR,2024,5,3,1,2529,96000,0,51809
XMKRPGLB,2024,5,3,1,2529,3638550,0,1474163
RCBZUSIM,2024,5,3,1,2805,0,0,333
SUOYXCHP,2024,5,3,1,2805,0,0,411
ZKENOUDA,2024,5,3,1,2805,158,0,29629
WQMVCOEM,2024,5,3,1,2805,0,0,0
DJBLNPNC,2024,5,3,1,2805,1,0,998
BSRMSVTC,2024,5,3,1,2805,1109,0,321687
DDEXPPXU,2024,5,3,1,2807,17400,0,20104
LLHREMKS,2024,5,3,1,2807,994,0,7936
YSYHGLQK,2024,5,3,1,2807,0,0,0
DNMPSKTB,2024,5,3,1,2811,1357920,0,2355179
WPQXWHYO,2024,5,3,1,2811,2338713,0,3865605
VWMBASNE,2024,5,3,1,2811,6763,0,39598
RJGPVEXX,2024,5,3,1,2811,34342,0,226615
ATLDMDBO,2024,5,3,1,2814,48989076,0,18517359
SAHWCZNH,2024,5,3,1,2825,22376,0,681388
LUENUFGA,2024,5,3,1,2833,455381,0,1737799
HXYSSRXE,2024,5,3,1,2836,8121607,0,2152530
QRKRBYJL,2024,5,3,1,2841,878,0,29486
FRHNWLNI,2024,5,3,1,2846,5852,0,437281
MBSBZBXA,2024,5,3,1,2846,23599,0,955254
BJALXPFS,2024,5,3,1,2847,25,0,2037
RAWUKQMJ,2024,5,3,1,2916,77044,0,1279599
ZGJXVMNI,2024,5,3,1,3006,740,0,882440
LRVGFDFM,2024,5,3,1,3102,3369672,0,2071906
BTMOEMEP,2024,5,3,1,3102,3800010,0,1405175
UXSPKBJR,2024,5,3,1,3206,5034,0,128076
BEZYMBBT,2024,5,3,1,3207,2546,0,2149974
SAAYMURU,2024,5,3,1,3215,36,0,2536
QJQJSWFU,2024,5,3,1,3307,285,0,2052
EVBVXETX,2024,5,3,1,3404,509773,0,1593240
DUCMGGNW,2024,5,3,1,3806,138363,0,390116
NAQIHUKZ,2024,5,3,1,3813,6,0,4928
XIIEJNEE,2024,5,3,1,3815,0,0,65
OJIFIHMZ,2024,5,3,1,3815,4269,0,208432
STZDBITS,2024,5,3,1,3815,668574,0,4008370
IGDVVKUD,2024,5,3,1,3824,75,0,2758
SNHYOVBM,2024,5,3,1,3824,0,0,0
LPHPPJUG,2024,5,3,1,3824,991218,0,535281
FCYBOAXC,2024,5,3,1,3824,12218891,0,46794700
JPBRUTWP,2024,5,3,1,3904,332336,0,2473987
LTOYKIML,2024,5,3,1,3909,41676,0,79959
QVLMOEYE,2024,5,3,1,4202,2244,3899,511080
MIRCVAMV,2024,5,3,1,4408,0,0,0
JERHKLYW,2024,5,3,1,4601,420,0,1660
ZXERAXWP,2024,5,3,1,4802,37,0,2929
LSOIUSXD,2024,5,3,1,5111,1498,3279,198431
XUOIQPFL,2024,5,3,1,5205,542618,0,1745161
WBLJNPZQ,2024,5,3,1,5309,3365,10285,52841
OXKURKXR,2024,5,3,1,5402,392,0,6243
WHPUAOID,2024,5,3,1,5512,0,0,0
AXULOHBQ,2024,5,3,1,5515,409,1511,7606
DBWLZWNK,2024,5,3,1,5602,7096,0,123275
NZKBIBNU,2024,5,3,1,5609,4832,0,99730
OKMBFVKS,2024,5,3,1,5705,488566,304163,919782
VUAFAIYJ,2024,5,3,1,6101,139,240,17054
CCLHWFWF,2024,5,3,1,6211,221652,619920,5736046
OGAFEHLU,2024,5,3,1,7202,0,0,0
SDWAYPIK,2024,5,3,1,7207,5896404,0,3039174
FDXPMYGF,2024,5,3,1,7907,0,0,84
UIFPPCLR,2024,5,3,1,8102,510,0,49679
KEUWZRKO,2024,5,3,1,8102,1498,0,109033
FQCLOEXA,2024,5,3,1,8102,17011,0,1457489
APQGTRMF,2024,5,3,1,8105,20886,0,141749
ZCELVYQU,2024,5,3,1,8461,3469,201,9472
KAGJCHMR,2024,5,3,1,8467,16,14,569
KJNSOAHR,2024,5,3,1,8479,255798,0,2594851
QKXNTIIB,2024,5,3,1,8501,42975,15,864201
UQYUIVVR,2024,5,3,1,8501,29647,37,151861
GKQIJYDH,2024,5,3,1,8501,98132,145,491164
VBYCLTYZ,2024,5,3,1,8505,3338,0,127314
GYHKIVQT,2024,5,3,1,8505,552726,0,26304768
ROACSLMG,2024,5,3,1,8505,319201,0,1143604
VMAQSTJE,2024,5,3,1,8527,1104,264,11836
XIFHSOWQ,2024,5,3,1,8708,263,0,27047
FITUEHWN,2024,5,3,1,8714,2896,3063,28384
UGEQLMXM,2024,5,3,1,8714,1080,0,51569
BLANHGYY,2024,5,3,1,9022,4,1,1357
BUZIIBYG,2024,5,3,1,9403,2690943,0,7090243
DEWLVASR,2024,6,1,1,3038,5828,0,23586
JBVHSUWY,2024,6,1,1,1210,1,0,275
ELQGMQWE,2024,6,1,1,2002,51326,0,160028
AHMDUILJ,2024,6,1,1,2102,32525,0,65257
XIPPENFQ,2024,6,1,1,2501,195240,0,78517
FTSVTTSR,2024,6,1,1,2529,208000,0,124219
XMKRPGLB,2024,6,1,1,2529,412000,0,186513
QSDCUCLB,2024,6,1,1,2710,3,2,62
RCBZUSIM,2024,6,1,1,2805,2000,0,18801
SUOYXCHP,2024,6,1,1,2805,0,0,426
ZKENOUDA,2024,6,1,1,2805,6,0,2320
WQMVCOEM,2024,6,1,1,2805,0,0,76
BSRMSVTC,2024,6,1,1,2805,16,0,61602
DDEXPPXU,2024,6,1,1,2807,0,0,747
LLHREMKS,2024,6,1,1,2807,1322,0,9969
DNMPSKTB,2024,6,1,1,2811,1124350,0,1938619
WPQXWHYO,2024,6,1,1,2811,775394,0,1223502
VWMBASNE,2024,6,1,1,2811,3224,0,12678
RJGPVEXX,2024,6,1,1,2811,34508,0,265080
ATLDMDBO,2024,6,1,1,2814,45912953,0,17659990
SAHWCZNH,2024,6,1,1,2825,16,0,7358
LUENUFGA,2024,6,1,1,2833,471130,0,1560763
HXYSSRXE,2024,6,1,1,2836,7704008,0,1997171
QRKRBYJL,2024,6,1,1,2841,18348,0,541669
FRHNWLNI,2024,6,1,1,2846,23105,0,521134
MBSBZBXA,2024,6,1,1,2846,83847,0,2176624
BJALXPFS,2024,6,1,1,2847,30022,0,28830
RAWUKQMJ,2024,6,1,1,2916,102099,0,1580239
ZGJXVMNI,2024,6,1,1,3006,619,0,688754
LRVGFDFM,2024,6,1,1,3102,162001,0,110565
BTMOEMEP,2024,6,1,1,3102,4990855,0,1984064
UXSPKBJR,2024,6,1,1,3206,3044,0,74956
BEZYMBBT,2024,6,1,1,3207,1253,0,874119
SAAYMURU,2024,6,1,1,3215,212,0,15559
QJQJSWFU,2024,6,1,1,3307,7267,0,68998
EVBVXETX,2024,6,1,1,3404,644681,0,1804704
DUCMGGNW,2024,6,1,1,3806,50600,0,103965
OJIFIHMZ,2024,6,1,1,3815,13370,0,354323
STZDBITS,2024,6,1,1,3815,431107,0,4296218
SNHYOVBM,2024,6,1,1,3824,6538,0,246218
LPHPPJUG,2024,6,1,1,3824,697013,0,427346
FCYBOAXC,2024,6,1,1,3824,10958530,0,32604061
JPBRUTWP,2024,6,1,1,3904,155224,0,2412886
LTOYKIML,2024,6,1,1,3909,43590,0,156412
QVLMOEYE,2024,6,1,1,4202,2582,3852,386517
MIRCVAMV,2024,6,1,1,4408,14,0,270
JERHKLYW,2024,6,1,1,4601,9,0,212
ZXERAXWP,2024,6,1,1,4802,2666,0,6109
LSOIUSXD,2024,6,1,1,5111,718,1898,66027
XUOIQPFL,2024,6,1,1,5205,255200,0,841286
WBLJNPZQ,2024,6,1,1,5309,938,2950,24443
OXKURKXR,2024,6,1,1,5402,35454,0,321512
AXULOHBQ,2024,6,1,1,5515,576,1083,15260
DBWLZWNK,2024,6,1,1,5602,22468,0,157134
NZKBIBNU,2024,6,1,1,5609,2839,0,34087
OKMBFVKS,2024,6,1,1,5705,341763,196177,576933
HCDTGMST,2024,6,1,1,6006,12,0,296
VUAFAIYJ,2024,6,1,1,6101,103,154,71086
CCLHWFWF,2024,6,1,1,6211,142723,437258,3715392
FDXPMYGF,2024,6,1,1,7907,1,0,185
UIFPPCLR,2024,6,1,1,8102,2051,0,124407
KEUWZRKO,2024,6,1,1,8102,2,0,729
FQCLOEXA,2024,6,1,1,8102,6280,0,722471
APQGTRMF,2024,6,1,1,8105,43060,0,265443
KAGJCHMR,2024,6,1,1,8467,12,10,8708
KJNSOAHR,2024,6,1,1,8479,719034,0,2132650
QKXNTIIB,2024,6,1,1,8501,33008,7,649122
UQYUIVVR,2024,6,1,1,8501,9498,1,190821
GKQIJYDH,2024,6,1,1,8501,38828,23,435938
VBYCLTYZ,2024,6,1,1,8505,2692,0,97600
GYHKIVQT,2024,6,1,1,8505,131281,0,5665222
ROACSLMG,2024,6,1,1,8505,106684,0,416049
VMAQSTJE,2024,6,1,1,8527,10,4,548
XIFHSOWQ,2024,6,1,1,8708,907,0,42371
FITUEHWN,2024,6,1,1,8714,354,643,15861
UGEQLMXM,2024,6,1,1,8714,560,0,17669
BUZIIBYG,2024,6,1,1,9403,1583358,0,4540544
DEWLVASR,2024,6,2,1,3038,0,0,0
JSLXRQOK,2024,6,2,1,5119,0,0,127
JBVHSUWY,2024,6,2,1,1210,843,0,28750
ELQGMQWE,2024,6,2,1,2002,31760,0,78915
AHMDUILJ,2024,6,2,1,2102,34628,0,81245
XIPPENFQ,2024,6,2,1,2501,120565,0,37310
